"height","weight","age","player","link","team","position","league"
184,83,26,"Mitch Morton","http://stats.rleague.com/afl/stats/players/M/Mitch_Morton.html","sydney","Forward","afl"
178,78,19,"Brandon Jack","http://stats.rleague.com/afl/stats/players/B/Brandon_Jack.html","sydney","Midfielder","afl"
187,83,22,"Shane Biggs","http://stats.rleague.com/afl/stats/players/S/Shane_Biggs.html","sydney","Midfielder","afl"
181,71,20,"Harry Cunningham","http://stats.rleague.com/afl/stats/players/H/Harry_Cunningham.html","sydney","Defender","afl"
194,92,30,"Lewis Roberts-Thomson","http://stats.rleague.com/afl/stats/players/L/Lewis_Roberts-Thomson.html","sydney","","afl"
188,86,22,"Gary Rohan","http://stats.rleague.com/afl/stats/players/G/Gary_Rohan.html","sydney","Forward","afl"
195,97,25,"Tommy Walsh","http://stats.rleague.com/afl/stats/players/T/Tommy_Walsh.html","sydney","Forward","afl"
194,87,20,"Xavier Richards","http://stats.rleague.com/afl/stats/players/X/Xavier_Richards.html","sydney","Defender","afl"
184,84,28,"Matt Priddis","http://stats.rleague.com/afl/stats/players/M/Matt_Priddis.html","westcoast","Midfielder","afl"
179,77,24,"Chris Masten","http://stats.rleague.com/afl/stats/players/C/Chris_Masten.html","westcoast","Midfielder","afl"
186,86,23,"Scott Selwood","http://stats.rleague.com/afl/stats/players/S/Scott_Selwood.html","westcoast","Midfielder","afl"
182,78,21,"Andrew Gaff","http://stats.rleague.com/afl/stats/players/A/Andrew_Gaff.html","westcoast","Midfielder","afl"
203,106,32,"Dean Cox","http://stats.rleague.com/afl/stats/players/D/Dean_Cox.html","westcoast","Ruck","afl"
183,88,23,"Luke Shuey","http://stats.rleague.com/afl/stats/players/L/Luke_Shuey.html","westcoast","Midfielder","afl"
184,82,26,"Bradd Dalziell","http://stats.rleague.com/afl/stats/players/B/Bradd_Dalziell.html","westcoast","Midfielder","afl"
196,99,26,"Josh Kennedy","http://stats.rleague.com/afl/stats/players/J/Josh_Kennedy0.html","westcoast","Forward","afl"
187,82,27,"Sam Butler","http://stats.rleague.com/afl/stats/players/S/Sam_Butler.html","westcoast","Defender","afl"
192,94,32,"Darren Glass","http://stats.rleague.com/afl/stats/players/D/Darren_Glass.html","westcoast","Defender","afl"
191,87,21,"Jack Darling","http://stats.rleague.com/afl/stats/players/J/Jack_Darling.html","westcoast","Forward","afl"
183,80,27,"Mark LeCras","http://stats.rleague.com/afl/stats/players/M/Mark_LeCras.html","westcoast","Forward","afl"
196,94,25,"Eric Mackenzie","http://stats.rleague.com/afl/stats/players/E/Eric_Mackenzie.html","westcoast","Defender","afl"
189,82,27,"Matt Rosa","http://stats.rleague.com/afl/stats/players/M/Matt_Rosa.html","westcoast","Midfielder","afl"
185,86,24,"Josh Hill","http://stats.rleague.com/afl/stats/players/J/Josh_Hill.html","westcoast","Forward","afl"
178,80,30,"Daniel Kerr","http://stats.rleague.com/afl/stats/players/D/Daniel_Kerr.html","westcoast","Midfielder","afl"
196,94,24,"Will Schofield","http://stats.rleague.com/afl/stats/players/W/Will_Schofield.html","westcoast","Defender","afl"
185,85,25,"Sharrod Wellingham","http://stats.rleague.com/afl/stats/players/S/Sharrod_Wellingham.html","westcoast","Midfielder","afl"
194,95,25,"Mitch Brown","http://stats.rleague.com/afl/stats/players/M/Mitch_Brown0.html","westcoast","Forward","afl"
186,96,26,"Shannon Hurn","http://stats.rleague.com/afl/stats/players/S/Shannon_Hurn.html","westcoast","Defender","afl"
181,81,22,"Mark Hutchings","http://stats.rleague.com/afl/stats/players/M/Mark_Hutchings.html","westcoast","Midfielder","afl"
186,85,23,"Ashley Smith","http://stats.rleague.com/afl/stats/players/A/Ashley_Smith.html","westcoast","Defender","afl"
183,81,21,"Jamie Cripps","http://stats.rleague.com/afl/stats/players/J/Jamie_Cripps.html","westcoast","Forward","afl"
186,80,22,"Brad Sheppard","http://stats.rleague.com/afl/stats/players/B/Brad_Sheppard.html","westcoast","Defender","afl"
188,87,27,"Beau Waters","http://stats.rleague.com/afl/stats/players/B/Beau_Waters.html","westcoast","Defender","afl"
189,91,32,"Andrew Embley","http://stats.rleague.com/afl/stats/players/A/Andrew_Embley.html","westcoast","Midfielder","afl"
201,101,23,"Nic Naitanui","http://stats.rleague.com/afl/stats/players/N/Nic_Naitanui.html","westcoast","Ruck","afl"
188,89,21,"Blayne Wilson","http://stats.rleague.com/afl/stats/players/B/Blayne_Wilson.html","westcoast","Defender","afl"
188,82,23,"Jacob Brennan","http://stats.rleague.com/afl/stats/players/J/Jacob_Brennan.html","westcoast","Defender","afl"
189,84,29,"Adam Selwood","http://stats.rleague.com/afl/stats/players/A/Adam_Selwood.html","westcoast","Defender","afl"
183,83,24,"Patrick McGinnity","http://stats.rleague.com/afl/stats/players/P/Patrick_McGinnity.html","westcoast","Midfielder","afl"
174,77,27,"Ashton Hams","http://stats.rleague.com/afl/stats/players/A/Ashton_Hams.html","westcoast","Forward","afl"
202,99,21,"Scott Lycett","http://stats.rleague.com/afl/stats/players/S/Scott_Lycett.html","westcoast","Ruck","afl"
179,74,19,"Adam Carter","http://stats.rleague.com/afl/stats/players/A/Adam_Carter.html","westcoast","Midfielder","afl"
200,95,24,"Callum Sinclair","http://stats.rleague.com/afl/stats/players/C/Callum_Sinclair.html","westcoast","Ruck","afl"
192,86,23,"Cale Morton","http://stats.rleague.com/afl/stats/players/C/Cale_Morton.html","westcoast","Midfielder","afl"
191,96,20,"Simon Tunbridge","http://stats.rleague.com/afl/stats/players/S/Simon_Tunbridge.html","westcoast","Defender","afl"
188,88,27,"Ryan Griffen","http://stats.rleague.com/afl/stats/players/R/Ryan_Griffen.html","westernbulldogs","","afl"
180,80,21,"Tom Liberatore","http://stats.rleague.com/afl/stats/players/T/Tom_Liberatore.html","westernbulldogs","","afl"
185,86,28,"Adam Cooney","http://stats.rleague.com/afl/stats/players/A/Adam_Cooney.html","westernbulldogs","","afl"
186,83,31,"Robert Murphy","http://stats.rleague.com/afl/stats/players/R/Robert_Murphy.html","westernbulldogs","","afl"
184,87,31,"Matthew Boyd","http://stats.rleague.com/afl/stats/players/M/Matthew_Boyd.html","westernbulldogs","","afl"
178,77,21,"Luke Dahlhaus","http://stats.rleague.com/afl/stats/players/L/Luke_Dahlhaus.html","westernbulldogs","","afl"
187,83,22,"Koby Stevens","http://stats.rleague.com/afl/stats/players/K/Koby_Stevens.html","westernbulldogs","","afl"
184,83,21,"Mitch Wallis","http://stats.rleague.com/afl/stats/players/M/Mitch_Wallis.html","westernbulldogs","","afl"
183,81,27,"Liam Picken","http://stats.rleague.com/afl/stats/players/L/Liam_Picken.html","westernbulldogs","","afl"
199,106,28,"Will Minson","http://stats.rleague.com/afl/stats/players/W/Will_Minson.html","westernbulldogs","","afl"
187,86,30,"Daniel Cross","http://stats.rleague.com/afl/stats/players/D/Daniel_Cross.html","westernbulldogs","","afl"
182,80,31,"Daniel Giansiracusa","http://stats.rleague.com/afl/stats/players/D/Daniel_Giansiracusa.html","westernbulldogs","","afl"
183,89,29,"Brett Goodes","http://stats.rleague.com/afl/stats/players/B/Brett_Goodes.html","westernbulldogs","","afl"
190,89,31,"Dale Morris","http://stats.rleague.com/afl/stats/players/D/Dale_Morris.html","westernbulldogs","","afl"
191,91,21,"Tom Young","http://stats.rleague.com/afl/stats/players/T/Tom_Young.html","westernbulldogs","","afl"
200,100,23,"Jordan Roughead","http://stats.rleague.com/afl/stats/players/J/Jordan_Roughead.html","westernbulldogs","","afl"
188,76,19,"Jack Macrae","http://stats.rleague.com/afl/stats/players/J/Jack_Macrae.html","westernbulldogs","","afl"
180,78,20,"Clay Smith","http://stats.rleague.com/afl/stats/players/C/Clay_Smith.html","westernbulldogs","","afl"
176,68,21,"Jason Johannisen","http://stats.rleague.com/afl/stats/players/J/Jason_Johannisen.html","westernbulldogs","","afl"
189,83,26,"Nick Lower","http://stats.rleague.com/afl/stats/players/N/Nick_Lower.html","westernbulldogs","","afl"
180,78,26,"Tory Dickson","http://stats.rleague.com/afl/stats/players/T/Tory_Dickson.html","westernbulldogs","","afl"
192,88,20,"Michael Talia","http://stats.rleague.com/afl/stats/players/M/Michael_Talia.html","westernbulldogs","","afl"
197,98,22,"Liam Jones","http://stats.rleague.com/afl/stats/players/L/Liam_Jones.html","westernbulldogs","","afl"
192,83,24,"Jarrad Grant","http://stats.rleague.com/afl/stats/players/J/Jarrad_Grant.html","westernbulldogs","","afl"
177,77,22,"Jason Tutt","http://stats.rleague.com/afl/stats/players/J/Jason_Tutt.html","westernbulldogs","","afl"
185,86,26,"Dylan Addison","http://stats.rleague.com/afl/stats/players/D/Dylan_Addison.html","westernbulldogs","","afl"
181,80,19,"Lachie Hunter","http://stats.rleague.com/afl/stats/players/L/Lachie_Hunter.html","westernbulldogs","","afl"
175,77,19,"Nathan Hrovat","http://stats.rleague.com/afl/stats/players/N/Nathan_Hrovat.html","westernbulldogs","","afl"
191,93,19,"Jake Stringer","http://stats.rleague.com/afl/stats/players/J/Jake_Stringer.html","westernbulldogs","","afl"
193,93,24,"Mark Austin","http://stats.rleague.com/afl/stats/players/M/Mark_Austin.html","westernbulldogs","","afl"
185,84,24,"Easton Wood","http://stats.rleague.com/afl/stats/players/E/Easton_Wood.html","westernbulldogs","","afl"
201,98,22,"Tom Campbell","http://stats.rleague.com/afl/stats/players/T/Tom_Campbell1.html","westernbulldogs","","afl"
184,88,25,"Shaun Higgins","http://stats.rleague.com/afl/stats/players/S/Shaun_Higgins.html","westernbulldogs","","afl"
202,99,23,"Ayce Cordy","http://stats.rleague.com/afl/stats/players/A/Ayce_Cordy.html","westernbulldogs","","afl"
193,95,27,"Lukas Markovic","http://stats.rleague.com/afl/stats/players/L/Lukas_Markovic.html","westernbulldogs","","afl"
196,101,27,"Tom Williams","http://stats.rleague.com/afl/stats/players/T/Tom_Williams1.html","westernbulldogs","","afl"
184,81,22,"Christian Howard","http://stats.rleague.com/afl/stats/players/C/Christian_Howard.html","westernbulldogs","","afl"
181,84,24,"Patrick Veszpremi","http://stats.rleague.com/afl/stats/players/P/Patrick_Veszpremi.html","westernbulldogs","","afl"
186,87,32,"Michael Theo","http://www.footballaustralia.com.au/brisbaneroar/Players/Michael-Theo/16","brisbaneroar","Goalkeeper","aleague"
184,85,21,"Matthew Acton","http://www.footballaustralia.com.au/brisbaneroar/Players/Matthew-Acton/3949","brisbaneroar","Goalkeeper","aleague"
180,78,32,"Jade North","http://www.footballaustralia.com.au/brisbaneroar/Players/Jade-North/35","brisbaneroar","Defender","aleague"
174,69,19,"Corey Brown","http://www.footballaustralia.com.au/brisbaneroar/Players/Corey-Brown/3859","brisbaneroar","Defender","aleague"
170,68,23,"Jack Hingert","http://www.footballaustralia.com.au/brisbaneroar/Players/Jack-Hingert/1805","brisbaneroar","Central Defender","aleague"
180,77,26,"Ivan Franjic","http://www.footballaustralia.com.au/brisbaneroar/Players/Ivan-Franjic/1850","brisbaneroar","Central Defender","aleague"
180,80,31,"Matt Smith","http://www.footballaustralia.com.au/brisbaneroar/Players/Matt-Smith/1920","brisbaneroar","Central Defender","aleague"
177,78,33,"Shane Stefanutto","http://www.footballaustralia.com.au/brisbaneroar/Players/Shane-Stefanutto/1924","brisbaneroar","Central Defender","aleague"
171,65,30,"Matthew McKay","http://www.footballaustralia.com.au/brisbaneroar/players/Matthew-McKay/150","brisbaneroar","Midfielder","aleague"
186,69,21,"George Lambadaridis","http://www.footballaustralia.com.au/brisbaneroar/players/George-Lambadaridis/4633","brisbaneroar","Midfielder","aleague"
173,71,32,"Liam Miller","http://www.footballaustralia.com.au/brisbaneroar/players/Liam-Miller/6333","brisbaneroar","Midfielder","aleague"
175,65,23,"Luke Brattan","http://www.footballaustralia.com.au/brisbaneroar/players/Luke-Brattan/1831","brisbaneroar","Central Midfielder","aleague"
182,73,32,"Thomas Broich","http://www.footballaustralia.com.au/brisbaneroar/players/Thomas-Broich/1833","brisbaneroar","Central Midfielder","aleague"
179,75,24,"Diogo Ferreira","http://www.footballaustralia.com.au/brisbaneroar/players/Diogo-Ferreira/1847","brisbaneroar","Central Midfielder","aleague"
185,80,28,"Besart Berisha","http://www.footballaustralia.com.au/brisbaneroar/players/Besart-Berisha/3966","brisbaneroar","Striker","aleague"
165,64,19,"Julius Doe","http://www.footballaustralia.com.au/brisbaneroar/players/Julius-Doe/4992","brisbaneroar","Striker","aleague"
178,79,18,"Brandon Borrello","http://www.footballaustralia.com.au/brisbaneroar/players/Brandon-Borrello/5754","brisbaneroar","Striker","aleague"
173,62,17,"Patrick Theodore","http://www.footballaustralia.com.au/brisbaneroar/players/Patrick-Theodore/5758","brisbaneroar","Striker","aleague"
165,60,28,"Henrique","http://www.footballaustralia.com.au/brisbaneroar/players/-Henrique/1862","brisbaneroar","Striker","aleague"
176,80,21,"Dimitrios Petratos","http://www.footballaustralia.com.au/brisbaneroar/players/Dimitrios-Petratos/1905","brisbaneroar","Striker","aleague"
180,75,26,"Jean Carlo Solorzano","http://www.footballaustralia.com.au/brisbaneroar/players/Jean%20Carlo-Solorzano/1921","brisbaneroar","Striker","aleague"
186,91,32,"Eugene Galekovic","http://www.footballaustralia.com.au/adelaideunited/players/Eugene-Galekovic/6","adelaideunited","Goalkeeper","aleague"
195,83,19,"John Hall","http://www.footballaustralia.com.au/adelaideunited/players/John-Hall/4800","adelaideunited","Goalkeeper","aleague"
183,80,19,"Paul Izzo","http://www.footballaustralia.com.au/adelaideunited/players/Paul-Izzo/4924","adelaideunited","Goalkeeper","aleague"
186,81,31,"Jonathan McKain","http://www.footballaustralia.com.au/adelaideunited/players/Jonathan-McKain/4644","adelaideunited","Defender","aleague"
189,77,22,"Daniel Bowles","http://www.footballaustralia.com.au/adelaideunited/players/Daniel-Bowles/4905","adelaideunited","Defender","aleague"
180,75,27,"Tarek Elrich","http://www.footballaustralia.com.au/adelaideunited/players/Tarek-Elrich/6572","adelaideunited","Defender","aleague"
189,88,27,"Nigel Boogaard","http://www.footballaustralia.com.au/adelaideunited/players/Nigel-Boogaard/27","adelaideunited","Central Defender","aleague"
194,86,23,"Antony Golec","http://www.footballaustralia.com.au/adelaideunited/players/Antony-Golec/4106","adelaideunited","Central Defender","aleague"
168,71,34,"Cássio José de Abreu Oliveira","http://www.footballaustralia.com.au/adelaideunited/players/C%c3%a1ssio%20Jos%c3%a9-de%20Abreu%20Oliveira/1836","adelaideunited","Left Full Back","aleague"
177,70,20,"Marcelo Carrusca","http://www.footballaustralia.com.au/adelaideunited/players/Marcelo-Carrusca/5606","adelaideunited","Midfielder","aleague"
178,72,24,"Fabio Ferreira","http://www.footballaustralia.com.au/adelaideunited/players/Fabio-Ferreira/5607","adelaideunited","Midfielder","aleague"
173,71,26,"Isaís Sánchez Cortés","http://www.footballaustralia.com.au/adelaideunited/players/Isa%c3%adas-S%c3%a1nchez%20Cort%c3%a9s/6528","adelaideunited","Midfielder","aleague"
181,75,20,"Jake Barker-Daish","http://www.footballaustralia.com.au/adelaideunited/players/Jake-Barker-Daish/1824","adelaideunited","Midfielder","aleague"
185,75,23,"Osama Malik","http://www.footballaustralia.com.au/adelaideunited/players/Osama-Malik/1879","adelaideunited","Midfielder","aleague"
182,78,26,"Cameron Watson","http://www.footballaustralia.com.au/adelaideunited/players/Cameron-Watson/1939","adelaideunited","Central Midfielder","aleague"
174,73,18,"Jacob Melling","http://www.footballaustralia.com.au/adelaideunited/players/Jacob-Melling/3868","adelaideunited","Central Midfielder","aleague"
184,84,26,"Bruce Djite","http://www.footballaustralia.com.au/adelaideunited/players/Bruce-Djite/272","adelaideunited","Striker","aleague"
169,70,17,"Teeboy Kamara","http://www.footballaustralia.com.au/adelaideunited/players/Teeboy-Kamara/4921","adelaideunited","Striker","aleague"
172,70,27,"Jeronimo Neumann","http://www.footballaustralia.com.au/adelaideunited/players/Jeronimo-Neumann/5608","adelaideunited","Striker","aleague"
163,63,28,"Sergio Cirio","http://www.footballaustralia.com.au/adelaideunited/players/Sergio-Cirio/6529","adelaideunited","Striker","aleague"
177,76,32,"Ryan Griffiths","http://www.footballaustralia.com.au/adelaideunited/players/Ryan-Griffiths/1859","adelaideunited","Left Wing","aleague"
189,78,28,"Justin Pasfield","http://www.footballaustralia.com.au/centralcoastmariners/players/Justin-Pasfield/55","centralcoastmariners","Goalkeeper","aleague"
185,81,20,"David Bradasevic","http://www.footballaustralia.com.au/centralcoastmariners/players/David-Bradasevic/4878","centralcoastmariners","Goalkeeper","aleague"
188,90,32,"Liam Reddy","http://www.footballaustralia.com.au/centralcoastmariners/players/Liam-Reddy/6570","centralcoastmariners","Goalkeeper","aleague"
